site,treatment,plot,tree,year,Earlywood_Radius_mm,Earlywood_cumulative_radius_mm,Earlywood_BAI_mmsq,Earlywood_cumulative_BAI,Earlywood_cumularive_BAI_ha_m2,Latewood_radius_mm,Latewood_cumulative_radius,Latewood_BAI,Latewood_cumulative_BAI,Latewood_cumulative_BAI_ha_m2,Totalwood_radius_mm,Totalwood_cumulative_radius_mm,Totalwood_BAI,Totalwood_cumulative_BAI,Totalwood_cumulative_BAI_ha_m2
Elkhorn,herbicide,15,16,1989,0.0945,0.2245,0.028040985,0.158256785,265.8713988,0.0565,0.095,0.010023665,0.0283385,47.60868,0.2535,0.4215,0.201783465,0.557859465,937.2039012
Elkhorn,herbicide,15,16,1990,0.2345,0.459,0.172669385,0.66153834,1111.384411,0.079,0.174,0.01959674,0.09506664,159.7119552,0.3135,0.735,0.308606265,1.6963065,2849.79492
Elkhorn,herbicide,15,16,1991,0.4425,0.9015,0.614831625,2.551885065,4287.166909,0.056,0.23,0.00984704,0.166106,279.05808,0.4985,1.2335,0.780297065,4.777579865,8026.334173
Elkhorn,herbicide,15,16,1992,0.4685,1.37,0.689205665,5.893466,9901.02288,0.1175,0.3475,0.043351625,0.379174625,637.01337,0.586,1.8195,1.07826344,10.39522199,17463.97294
Elkhorn,herbicide,15,16,1993,0.6575,2.0275,1.357441625,12.90777463,21685.06138,0.094,0.4415,0.02774504,0.612055865,1028.253853,0.751,2.5705,1.77096314,20.74745659,34855.72707
Elkhorn,herbicide,15,16,1994,0.657,2.6845,1.35537786,22.62853639,38015.94114,0.113,0.5545,0.04009466,0.965456585,1621.967063,0.77,3.3405,1.861706,35.03907239,58865.64162
Elkhorn,herbicide,15,16,1995,0.5935,3.278,1.106040665,33.74019176,56683.52216,0.105,0.6595,0.0346185,1.365712385,2294.396807,0.698,4.0385,1.52982056,51.21177427,86035.78077
Elkhorn,herbicide,15,16,1996,0.4575,3.7355,0.657221625,43.81543519,73609.93112,0.1205,0.78,0.045593585,1.910376,3209.43168,0.577,4.6155,1.04539706,66.89091839,112376.7429
Elkhorn,herbicide,15,16,1997,0.5815,4.317,1.061766665,58.51857546,98311.20677,0.1165,0.8965,0.042616865,2.523656465,4239.742861,0.6975,5.313,1.527629625,88.63582266,148908.1821
Elkhorn,herbicide,15,16,1998,0.4355,4.7525,0.595533185,70.92084463,119147.019,0.113,1.0095,0.04009466,3.199943385,5375.904887,0.5485,5.8615,0.944676065,107.8815523,181241.0079
Elkhorn,herbicide,15,16,1999,0.381,5.1335,0.45580554,82.74786187,139016.4079,0.17,1.1795,0.090746,4.368431585,7338.965063,0.551,6.4125,0.95330714,129.1172906,216917.0482
Elkhorn,herbicide,15,16,2000,0.3575,5.491,0.401311625,94.67439434,159052.9825,0.103,1.2825,0.03331226,5.164691625,8676.68193,0.4605,6.873,0.665869185,148.3277251,249190.5782
Elkhorn,herbicide,15,16,2001,0.396,5.887,0.49240224,108.8222547,182821.3879,0.0865,1.369,0.023494265,5.88486554,9886.574107,0.4825,7.3555,0.731011625,169.884614,285406.1515
Elkhorn,herbicide,15,16,2002,0.2285,6.1155,0.163946465,117.4339284,197288.9997,0.143,1.512,0.06420986,7.17849216,12059.86683,0.3715,7.727,0.433358465,187.4785011,314963.8818
Elkhorn,herbicide,15,16,2003,0.2175,6.333,0.148541625,125.9356315,211571.8609,0.0675,1.5795,0.014306625,7.833735585,13160.67578,0.285,8.012,0.2550465,201.5633322,338626.3981
Elkhorn,herbicide,15,16,2004,0.22,6.553,0.151976,134.8372803,226526.6309,0.0635,1.643,0.012661265,8.47626986,14240.13336,0.283,8.295,0.25147946,216.0540585,362970.8183
Elkhorn,herbicide,15,16,2005,0.2195,6.7725,0.151285985,144.0216146,241956.3125,0.0725,1.7155,0.016504625,9.240832385,15524.59841,0.291,8.586,0.26589834,231.4789034,388884.5577
Elkhorn,herbicide,15,16,2006,0.1205,6.893,0.045593585,149.1922299,250642.9462,0.0335,1.749,0.003523865,9.60526314,16136.84208,0.1535,8.7395,0.073985465,239.8296212,402913.7636
Elkhorn,herbicide,15,16,2007,0.1455,7.0385,0.066474585,155.5571143,261335.952,0.069,1.818,0.01494954,10.37808936,17435.19012,0.214,8.9535,0.14379944,251.7186095,422887.264
Elkhorn,herbicide,15,16,2008,0.0285,7.067,0.002550465,156.8194155,263456.618,0,1.818,0,10.37808936,17435.19012,0.0285,8.982,0.002550465,253.3236574,425583.7444
Elkhorn,herbicide,17,1,1988,0.0645,0.0645,0.013063185,0.013063185,21.9461508,0.0455,0.0455,0.006500585,0.006500585,10.9209828,0.089,0.089,0.02487194,0.02487194,41.7848592
Elkhorn,herbicide,17,1,1989,0.125,0.1895,0.0490625,0.112758185,189.4337508,0.143,0.1885,0.06420986,0.111571265,187.4397252,0,0.089,0,0.02487194,41.7848592
Elkhorn,herbicide,17,1,1990,0.2075,0.397,0.135196625,0.49489226,831.4189968,0.098,0.2865,0.03015656,0.257738265,433.0002852,0.3395,0.4285,0.361917185,0.576542465,968.5913412
Elkhorn,herbicide,17,1,1991,0.365,0.762,0.4183265,1.82322216,3063.013229,0.087,0.3735,0.02376666,0.438037065,735.9022692,0.451,0.8795,0.63867914,2.428853585,4080.474023
Elkhorn,herbicide,17,1,1992,0.456,1.218,0.65291904,4.65826536,7825.885805,0.115,0.4885,0.0415265,0.749305265,1258.832845,0.5555,1.435,0.968941985,6.4659665,10862.82372
Elkhorn,herbicide,17,1,1993,0.488,1.706,0.74777216,9.13876904,15353.13199,0.11,0.5985,0.037994,1.124755065,1889.588509,0.603,2.038,1.14173226,13.04181416,21910.24779
Elkhorn,herbicide,17,1,1994,0.5675,2.2735,1.011256625,16.23003907,27266.46564,0.108,0.7065,0.03662496,1.567306665,2633.075197,0.671,2.709,1.41375674,23.04345834,38713.01001
Elkhorn,herbicide,17,1,1995,0.4905,2.764,0.755453385,23.98864544,40300.92434,0.0675,0.774,0.014306625,1.88109864,3160.245715,0.555,3.264,0.9671985,33.45260544,56200.37714
Elkhorn,herbicide,17,1,1996,0.375,3.139,0.4415625,30.93942794,51978.23894,0.0685,0.8425,0.014733665,2.228791625,3744.36993,0.4375,3.7015,0.601015625,43.02146107,72276.0546
Elkhorn,herbicide,17,1,1997,0.343,3.482,0.36941786,38.07037736,63958.23396,0.084,0.9265,0.02215584,2.695383065,4528.243549,0.417,4.1185,0.54601146,53.26081267,89478.16529
Elkhorn,herbicide,17,1,1998,0.333,3.815,0.34819146,45.7002665,76776.44772,0.0605,0.987,0.011493185,3.05889066,5138.936309,0.4095,4.528,0.526547385,64.37874176,108156.2862
Elkhorn,herbicide,17,1,1999,0.2345,4.0495,0.172669385,51.49113379,86505.10477,0.0515,1.0385,0.008328065,3.386434265,5689.209565,0.3045,4.8325,0.291141585,73.32859663,123192.0423
Elkhorn,herbicide,17,1,2000,0.234,4.2835,0.17193384,57.61388887,96791.3333,0.041,1.0795,0.00527834,3.659105585,6147.297383,0.279,5.1115,0.24442074,82.04013727,137827.4306
Elkhorn,herbicide,17,1,2001,0.171,4.4545,0.09181674,62.30567059,104673.5266,0.0355,1.115,0.003957185,3.9037265,6558.26052,0.209,5.3205,0.13715834,88.88624159,149328.8859
Elkhorn,herbicide,17,1,2002,0.162,4.6165,0.08240616,66.91990687,112425.4435,0.0425,1.1575,0.005671625,4.206991625,7067.74593,0.2,5.5205,0.1256,95.69438959,160766.5745
Elkhorn,herbicide,17,1,2003,0.1735,4.79,0.094521065,72.044474,121034.7163,0.0315,1.189,0.003115665,4.43908394,7457.661019,0.219,5.7395,0.15059754,103.4374412,173774.9012
Elkhorn,herbicide,17,1,2004,0.1305,4.9205,0.053474985,76.02354559,127719.5566,0.029,1.218,0.00264074,4.65826536,7825.885805,0.154,5.8935,0.07446824,109.0626947,183225.3271
Elkhorn,herbicide,17,1,2005,0.1235,5.044,0.047892065,79.88767904,134211.3008,0.024,1.242,0.00180864,4.84365096,8137.333613,0.145,6.0385,0.0660185,114.4953343,192352.1616
Elkhorn,herbicide,17,1,2006,0.099,5.143,0.03077514,83.05440986,139531.4086,0.022,1.264,0.00151976,5.01676544,8428.165939,0.1275,6.166,0.051044625,119.3814058,200560.7617
Elkhorn,herbicide,17,1,2007,0.0825,5.2255,0.021371625,85.74036979,144043.8212,0.011,1.275,0.00037994,5.1044625,8575.497,0.1055,6.2715,0.034948985,123.5015765,207482.6485
Elkhorn,herbicide,17,1,2008,0.0715,5.297,0.016052465,88.10277626,148012.6641,0,1.275,0,5.1044625,8575.497,0.0715,6.343,0.016052465,126.3336579,212240.5453
Elkhorn,herbicide,17,5,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elkhorn,herbicide,17,5,1989,0.4045,0.4045,0.513767585,0.513767585,863.1295428,0.0575,0.0575,0.010381625,0.010381625,17.44113,0.2195,0.2195,0.151285985,0.151285985,254.1604548
Elkhorn,herbicide,17,5,1990,0.43,0.8345,0.580586,2.186665385,3673.597847,0.0895,0.147,0.025152185,0.06785226,113.9917968,0.519,0.7385,0.84579354,1.712500265,2877.000445
Elkhorn,herbicide,17,5,1991,0.5835,1.418,1.069082865,6.31367336,10606.97124,0.134,0.281,0.05638184,0.24793754,416.5350672,0.717,1.4555,1.61423946,6.652027985,11175.40701
Elkhorn,herbicide,17,5,1992,0.4865,1.9045,0.743182265,11.38915759,19133.78475,0.1135,0.3945,0.040450265,0.488678985,820.9806948,0.6,2.0555,1.1304,13.26675199,22288.14334
Elkhorn,herbicide,17,5,1993,0.396,2.3005,0.49240224,16.61782279,27917.94229,0.127,0.5215,0.05064506,0.853961465,1434.655261,0.5225,2.578,0.857239625,20.86870376,35059.42232
Elkhorn,herbicide,17,5,1994,0.5805,2.881,1.058117985,26.06250554,43785.00931,0.191,0.7125,0.11455034,1.594040625,2677.98825,0.771,3.349,1.86654474,35.21761514,59165.59344
Elkhorn,herbicide,17,5,1995,0.546,3.427,0.93608424,36.87719306,61953.68434,0.201,0.9135,0.12685914,2.620274265,4402.060765,0.747,4.096,1.75214826,52.68045824,88503.16984
Elkhorn,herbicide,17,5,1996,0.498,3.925,0.77873256,48.3736625,81267.753,0.148,1.0615,0.06877856,3.538096265,5944.001725,0.646,4.742,1.31037224,70.60781096,118621.1224
Elkhorn,herbicide,17,5,1997,0.636,4.561,1.27011744,65.32054394,109738.5138,0.2315,1.293,0.168279665,5.24960586,8819.337845,0.867,5.609,2.36030346,98.78716634,165962.4395
Elkhorn,herbicide,17,5,1998,0.3355,4.8965,0.353439185,75.28373647,126476.6773,0.2245,1.5175,0.158256785,7.230811625,12147.76353,0.56,6.169,0.984704,119.4976015,200755.9705
Elkhorn,herbicide,17,5,1999,0.3205,5.217,0.322541585,85.46165946,143575.5879,0.1755,1.693,0.096712785,9.00002186,15120.03672,0.496,6.665,0.77249024,139.4857865,234336.1213
Elkhorn,herbicide,17,5,2000,0.224,5.441,0.15755264,92.95807034,156169.5582,0.1085,1.8015,0.036964865,10.19056307,17120.14596,0.3325,6.9975,0.347146625,153.7501196,258300.2009
Elkhorn,herbicide,17,5,2001,0.2355,5.6765,0.174145185,101.1791281,169980.9352,0.145,1.9465,0.0660185,11.89702747,19987.00615,0.3805,7.378,0.454609985,170.9255358,287154.9001
Elkhorn,herbicide,17,5,2002,0.2575,5.934,0.208201625,110.5667978,185752.2203,0.047,1.9935,0.00693626,12.47849267,20963.86769,0.304,7.682,0.29018624,185.3012094,311306.0318
Elkhorn,herbicide,17,5,2003,0.209,6.143,0.13715834,118.4924499,199067.3158,0.0365,2.03,0.004183265,12.939626,21738.57168,0.2455,7.9275,0.189248585,197.3341046,331521.2957
Elkhorn,herbicide,17,5,2004,0.229,6.372,0.16466474,127.4914858,214185.6961,0.0505,2.0805,0.008007785,13.59142799,22833.59902,0.2785,8.206,0.243545465,211.442689,355223.7175
Elkhorn,herbicide,17,5,2005,0.197,6.569,0.12186026,135.4965295,227634.1696,0.0405,2.121,0.005150385,14.12573274,23731.231,0.2365,8.4425,0.175627265,223.8060316,375994.1331
Elkhorn,herbicide,17,5,2006,0.1175,6.6865,0.043351625,140.3871463,235850.4058,0.0555,2.1765,0.009671985,14.87465807,24989.42556,0.173,8.6155,0.09397706,233.0722784,391561.4277
Elkhorn,herbicide,17,5,2007,0.1895,6.876,0.112758185,148.4572406,249408.1642,0.0895,2.266,0.025152185,16.12313384,27086.86485,0.279,8.8945,0.24442074,248.412089,417332.3095
Elkhorn,herbicide,17,5,2008,0.033,6.909,0.00341946,149.8856423,251807.8791,0,2.266,0,16.12313384,27086.86485,0.033,8.9275,0.00341946,250.2588046,420434.7917
Elkhorn,herbicide,17,15,1988,0.126,0.126,0.04985064,0.04985064,83.7490752,0.0385,0.0385,0.004654265,0.004654265,7.8191652,0.2825,0.2825,0.250591625,0.250591625,420.99393
Elkhorn,herbicide,17,15,1989,0.239,0.365,0.17935994,0.4183265,702.78852,0.11,0.1485,0.037994,0.069244065,116.3300292,0,0.2825,0,0.250591625,420.99393
Elkhorn,herbicide,17,15,1990,0.3315,0.6965,0.345061665,1.523252465,2559.064141,0.1125,0.261,0.039740625,0.21389994,359.3518992,0.534,0.8165,0.89538984,2.093350865,3516.829453
Elkhorn,herbicide,17,15,1991,0.4965,1.193,0.774048465,4.46900186,7507.923125,0.148,0.409,0.06877856,0.52526234,882.4407312,0.6775,1.494,1.441279625,7.00859304,11774.43631
Elkhorn,herbicide,17,15,1992,0.562,1.755,0.99175016,9.6712785,16247.74788,0.215,0.624,0.1451465,1.22264064,2054.036275,0.752,2.246,1.77568256,15.83978024,26610.8308
Elkhorn,herbicide,17,15,1993,0.5185,2.2735,0.844164665,16.23003907,27266.46564,0.2235,0.8475,0.156850065,2.255324625,3788.94537,0.9365,3.1825,2.753881265,31.80288163,53428.84114
Elkhorn,herbicide,17,15,1994,0.77,3.0435,1.861706,29.08548167,48863.60921,0.226,1.0735,0.16037864,3.618543065,6079.152349,0.987,4.1695,3.05889066,54.58805299,91707.92902
Elkhorn,herbicide,17,15,1995,0.6685,3.712,1.403241665,43.26588416,72686.68539,0.2455,1.319,0.189248585,5.46284954,9177.587227,0.767,4.9365,1.84722746,76.51876127,128551.5189
Elkhorn,herbicide,17,15,1996,0.4645,4.1765,0.677487185,54.77149807,92016.11676,0.182,1.501,0.10400936,7.07442314,11885.03088,0.6495,5.586,1.324609785,97.97866344,164604.1546
Elkhorn,herbicide,17,15,1997,0.581,4.7575,1.05994154,71.07015163,119397.8547,0.1865,1.6875,0.109216265,8.941640625,15021.95625,0.733,6.319,1.68708746,125.3794495,210637.4752
Elkhorn,herbicide,17,15,1998,0.4285,5.186,0.576542465,84.44903144,141874.3728,0.166,1.8535,0.08652584,10.78735147,18122.75047,0.637,6.956,1.27411466,151.931839,255245.4895
Elkhorn,herbicide,17,15,1999,0.3655,5.5515,0.419473385,96.77213807,162577.192,0.204,2.0575,0.13067424,13.29258163,22331.53714,0.58,7.536,1.056296,178.3246694,299585.4446
Elkhorn,herbicide,17,15,2000,0.3605,5.912,0.408075185,109.7484762,184377.44,0.1225,2.18,0.047119625,14.922536,25069.86048,0.315,7.851,0.3115665,193.5439511,325153.8378
Elkhorn,herbicide,17,15,2001,0.2105,6.1225,0.139134185,117.7029196,197740.9049,0.1715,2.3515,0.092354465,17.36279407,29169.49404,0.4085,8.2595,0.523978865,214.2087284,359870.6637
Elkhorn,herbicide,17,15,2002,0.2485,6.371,0.193902065,127.4514727,214118.4741,0.113,2.4645,0.04009466,19.07160719,32040.30008,0.339,8.5985,0.36085194,232.1533951,390017.7038
Elkhorn,herbicide,17,15,2003,0.2425,6.6135,0.184651625,137.3385203,230728.7141,0.037,2.5015,0.00429866,19.64855707,33009.57588,0.31,8.9085,0.301754,249.1947089,418647.111
Elkhorn,herbicide,17,15,2004,0.26,6.8735,0.212264,148.3493071,249226.8359,0.037,2.5385,0.00429866,20.23410427,33993.29517,0.2665,9.175,0.223009865,264.3271625,444069.633
Elkhorn,herbicide,17,15,2005,0.218,7.0915,0.14922536,157.9086289,265286.4966,0.049,2.5875,0.00753914,21.02279063,35318.28826,0.2765,9.4515,0.240060065,280.4988761,471238.1118
Elkhorn,herbicide,17,15,2006,0.156,7.2475,0.07641504,164.9324446,277086.5069,0.056,2.6435,0.00984704,21.94260967,36863.58425,0.166,9.6175,0.08652584,290.4384016,487936.5147
Elkhorn,herbicide,17,15,2007,0.157,7.4045,0.07739786,172.1555876,289221.3872,0.0545,2.698,0.009326585,22.85670056,38399.25694,0.23,9.8475,0.166106,304.4960246,511553.3213
Elkhorn,herbicide,17,15,2008,0.1395,7.544,0.061105185,178.703479,300221.8447,0,2.698,0,22.85670056,38399.25694,0.0555,9.903,0.009671985,307.9379443,517335.7464
Elkhorn,HF,1,3,1988,0.1805,0.1805,0.102301985,0.102301985,171.8673348,0.091,0.091,0.02600234,0.02600234,43.6839312,0.2715,0.2715,0.231456465,0.231456465,388.8468612
Elkhorn,HF,1,3,1989,0.127,0.3075,0.05064506,0.296906625,498.80313,0.1385,0.2295,0.060232265,0.165384585,277.8461028,0.2655,0.537,0.221339385,0.90547866,1521.204149
Elkhorn,HF,1,3,1990,0.341,0.6485,0.36512234,1.320534065,2218.497229,0.134,0.3635,0.05638184,0.414895265,697.0240452,0.475,1.012,0.7084625,3.21581216,5402.564429
Elkhorn,HF,1,3,1991,0.6815,1.33,1.458348665,5.554346,9331.30128,0.1235,0.487,0.047892065,0.74471066,1251.113909,0.805,1.817,2.0347985,10.36667546,17416.01477
Elkhorn,HF,1,3,1992,0.849,2.179,2.26331514,14.90884874,25046.86588,0.145,0.632,0.0660185,1.25419136,2107.041485,0.994,2.811,3.10243304,24.81140394,41683.15862
Elkhorn,HF,1,3,1993,0.935,3.114,2.7450665,30.44856744,51153.5933,0.188,0.82,0.11098016,2.111336,3547.04448,1.123,3.934,3.95994506,48.59575784,81640.87317
Elkhorn,HF,1,3,1994,0.8715,3.9855,2.384868465,49.87642019,83792.38592,0.3405,1.1605,0.364052385,4.228827185,7104.429671,1.212,5.146,4.61248416,83.15133224,139694.2382
Elkhorn,HF,1,3,1995,0.89,4.8755,2.487194,74.63937079,125394.1429,0.1455,1.306,0.066474585,5.35569704,8997.571027,1.0355,6.1815,3.366897185,119.9823587,201570.3626
Elkhorn,HF,1,3,1996,0.7925,5.668,1.972096625,100.8763434,169472.2569,0.111,1.417,0.03868794,6.30477146,10592.01605,0.9035,7.085,2.563220465,157.6192865,264800.4013
Elkhorn,HF,1,3,1997,0.6825,6.3505,1.462631625,126.6325898,212742.7509,0.1255,1.5425,0.049455785,7.471021625,12551.31633,0.8075,7.8925,2.047456625,195.5954866,328600.4175
Elkhorn,HF,1,3,1998,0.488,6.8385,0.74777216,146.8423583,246695.1619,0.1025,1.645,0.032989625,8.4969185,14274.82308,0.59,8.4825,1.093034,225.9318116,379565.4435
Elkhorn,HF,1,3,1999,0.482,7.3205,0.72949736,168.2717216,282696.4923,0.1135,1.7585,0.040450265,9.709891865,16312.61833,0.5955,9.078,1.113507585,258.7676638,434729.6752
Elkhorn,HF,1,3,2000,0.368,7.6885,0.42523136,185.6149213,311833.0678,0.059,1.8175,0.01093034,10.37238163,17425.60114,0.4265,9.5045,0.571173065,283.6535336,476537.9364
Elkhorn,HF,1,3,2001,0.2385,7.927,0.178610265,197.3092131,331479.478,0.0785,1.896,0.019349465,11.28772224,18963.37336,0.3165,9.821,0.314540865,302.8594087,508803.8066
Elkhorn,HF,1,3,2002,0.2545,8.1815,0.203378585,210.1819987,353105.7578,0.0365,1.9325,0.004183265,11.72650663,19700.53114,0.29,10.111,0.264074,321.0094879,539295.9397
Elkhorn,HF,1,3,2003,0.1775,8.359,0.098929625,219.4008463,368593.4218,0.0335,1.966,0.003523865,12.13658984,20389.47093,0.2105,10.3215,0.139134185,334.5147575,561984.7926
Elkhorn,HF,1,3,2004,0.168,8.527,0.08862336,228.3085491,383558.3625,0.05,2.016,0.00785,12.76176384,21439.76325,0.218,10.5395,0.14922536,348.7945292,585974.8091
Elkhorn,HF,1,3,2005,0.173,8.7,0.09397706,237.6666,399279.888,0.051,2.067,0.00816714,13.41561546,22538.23397,0.224,10.7635,0.15755264,363.7782073,611147.3883
Elkhorn,HF,1,3,2006,0.127,8.827,0.05064506,244.6560171,411022.1087,0.05,2.117,0.00785,14.07250346,23641.80581,0.1765,10.94,0.097818065,375.806504,631354.9267
Elkhorn,HF,1,3,2007,0.1335,8.9605,0.055961865,252.1123592,423548.7635,0.0605,2.1775,0.011493185,14.88832963,25012.39378,0.1935,11.1335,0.117568665,389.2181419,653886.4784
Elkhorn,HF,1,3,2008,0.0975,9.058,0.029849625,257.628723,432816.2546,0.038,2.2155,0.00453416,15.41250239,25893.00402,0.135,11.2685,0.0572265,398.7143497,669840.1075
Elkhorn,HF,1,5,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elkhorn,HF,1,5,1989,0.3985,0.3985,0.498639065,0.498639065,837.7136292,0.106,0.106,0.03528104,0.03528104,59.2721472,0.5045,0.5045,0.799193585,0.799193585,1342.645223
Elkhorn,HF,1,5,1990,0.3855,0.784,0.466636185,1.93001984,3242.433331,0.099,0.205,0.03077514,0.1319585,221.69028,0.4845,0.989,0.737084385,3.07129994,5159.783899
Elkhorn,HF,1,5,1991,0.666,1.45,1.39276584,6.60185,11091.108,0.13,0.335,0.053066,0.3523865,592.00932,0.796,1.785,1.98955424,10.0047465,16807.97412
Elkhorn,HF,1,5,1992,0.7435,2.1935,1.735767665,15.10792867,25381.32017,0.0835,0.4185,0.021892865,0.549946665,923.9103972,0.827,2.612,2.14753706,21.42278816,35990.28411
Elkhorn,HF,1,5,1993,0.736,2.9295,1.70092544,26.94738659,45271.60947,0.139,0.5575,0.06066794,0.975931625,1639.56513,0.8745,3.4865,2.401315785,38.16884227,64123.65501
Elkhorn,HF,1,5,1994,0.725,3.6545,1.6504625,41.93586259,70452.24915,0.1295,0.687,0.052658585,1.48198266,2489.730869,0.8545,4.341,2.292734585,59.17104234,99407.35113
Elkhorn,HF,1,5,1995,0.651,4.3055,1.33073514,58.20721699,97788.12454,0.1465,0.8335,0.067391465,2.181427865,3664.798813,0.797,5.138,1.99455626,82.89299816,139260.2369
Elkhorn,HF,1,5,1996,0.652,4.9575,1.33482656,77.17117163,129647.5683,0.1215,0.955,0.046353465,2.8637585,4811.11428,0.7735,5.9115,1.878669065,109.7299133,184346.2543
Elkhorn,HF,1,5,1997,0.554,5.5115,0.96371624,95.38262527,160242.8105,0.119,1.074,0.04446554,3.62191464,6084.816595,0.673,6.5845,1.42219706,136.1367104,228709.6735
Elkhorn,HF,1,5,1998,0.41,5.9215,0.527834,110.1014695,184970.4688,0.1235,1.1975,0.047892065,4.502779625,7564.66977,0.5335,7.118,0.893713865,159.0910014,267272.8824
Elkhorn,HF,1,5,1999,0.4105,6.332,0.529122185,125.8958634,211505.0505,0.1005,1.298,0.031714785,5.29028456,8887.678061,0.511,7.629,0.81991994,182.7531527,307025.2965
Elkhorn,HF,1,5,2000,0.2595,6.5915,0.211448385,136.4263189,229196.2158,0.0825,1.3805,0.021371625,5.984149985,10053.37197,0.3415,7.9705,0.366193865,199.4806526,335127.4964
Elkhorn,HF,1,5,2001,0.216,6.8075,0.14649984,145.5140566,244463.6151,0.063,1.4435,0.01246266,6.542793665,10991.89336,0.2785,8.249,0.243545465,213.6644431,358956.2644
Elkhorn,HF,1,5,2002,0.2155,7.023,0.145822385,154.8727411,260186.205,0.0995,1.543,0.031086785,7.47586586,12559.45464,0.315,8.564,0.3115665,230.2941814,386894.2248
Elkhorn,HF,1,5,2003,0.245,7.268,0.1884785,165.8668074,278656.2364,0.0485,1.5915,0.007386065,7.953218865,13361.40769,0.293,8.857,0.26956586,246.3218499,413820.7078
Elkhorn,HF,1,5,2004,0.2435,7.5115,0.186177665,177.1670653,297640.6697,0.103,1.6945,0.03331226,9.015976985,15146.84133,0.346,9.203,0.37590824,265.9429563,446784.1666
Elkhorn,HF,1,5,2005,0.226,7.7375,0.16037864,187.9883656,315820.4542,0.101,1.7955,0.03203114,10.12279559,17006.29659,0.3265,9.5295,0.334731065,285.1477026,479048.1404
Elkhorn,HF,1,5,2006,0.161,7.8985,0.08139194,195.8929891,329100.2217,0.0675,1.863,0.014306625,10.89821466,18309.00063,0.2285,9.758,0.163946465,298.986291,502296.9689
Elkhorn,HF,1,5,2007,0.1935,8.092,0.117568665,205.608657,345422.5438,0.0725,1.9355,0.016504625,11.76294319,19761.74456,0.266,10.024,0.22217384,315.5090086,530055.1344
Elkhorn,HF,1,5,2008,0.0595,8.1515,0.011116385,208.6434301,350520.9626,0,1.9355,0,11.76294319,19761.74456,0.0595,10.0835,0.011116385,319.2656929,536366.3641
Elkhorn,HF,1,7,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elkhorn,HF,1,7,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elkhorn,HF,1,7,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elkhorn,HF,1,7,1991,0,0,0,0,0,0.012,0.012,0.00045216,0.00045216,0.7596288,0,0,0,0,0
Elkhorn,HF,1,7,1992,0.592,0.592,1.10045696,1.10045696,1848.767693,0.0575,0.0695,0.010381625,0.015166985,25.4805348,0.6125,0.6125,1.177990625,1.177990625,1979.02425
Elkhorn,HF,1,7,1993,0.5045,1.0965,0.799193585,3.775260465,6342.437581,0.123,0.1925,0.04750506,0.116356625,195.47913,0.6235,1.236,1.220682065,4.79696544,8058.901939
Elkhorn,HF,1,7,1994,0.482,1.5785,0.72949736,7.823819465,13144.0167,0.0395,0.232,0.004899185,0.16900736,283.9323648,0.557,1.793,0.97418186,10.09462586,16958.97144
Elkhorn,HF,1,7,1995,0.449,2.0275,0.63302714,12.90777463,21685.06138,0.0385,0.2705,0.004654265,0.229754585,385.9877028,0.4785,2.2715,0.718941465,16.20149647,27218.51407
